Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
2,4294967295,48,46,solve_tril_16x16_kernel_paral_v3,solve_tril_16x16_kernel_paral_v3,static,AI_VECTOR_CORE,1783586425188880.622	,213.044,67187.700000,40,0,YES,"""1,4087,32,64;5;4,2""",FLOAT;INT64;INT64,ND;ND;ND,"""1,4087,32,16""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.338,14856354,156.446,0.758,57.361,0.278,38.485,0.187,19.803,0.096,0.002,0.000
2,4294967295,49,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783586425189927.163	,12.320,833.706000,40,0,NO,"""1,4087,32,32""",FLOAT,NCHW,"""1,4087,32,32""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.667,768008,1.034,0.097,1.266,0.119,0.001,0.0,5.975,0.56,0.071,0.000
2,4294967295,50,46,merge_16x16_to_32x32_inverse_kernel,merge_16x16_to_32x32_inverse_kernel,static,MIX_AIC,1783586425198548.635	,237.945,8609.180000,20,40,YES,"""1,4087,32,64;1,4087,32,16;5;128,2""",FLOAT;FLOAT;INT64;INT64,ND;ND;ND;ND,"""1,4087,32,32""",FLOAT,ND,0,226.395,8150230,16.172,0.071,92.554,0.409,18.234,0.081,114.143,0.504,59.083,0.261,0.001,226.172,16284394,5.394,0.024,86.411,0.382,73.082,0.323,46.802,0.207,0.002,95.146
2,4294967295,51,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783586425198787.680	,11.740,1.055000,40,0,NO,"""1,4087,32,64""",DT_BF16,NCHW,"""1,4087,32,64""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,734374,4.589,0.45,0.797,0.078,0.001,0.0,5.376,0.527,0.033,0.000
2,4294967295,52,46,merge_32x32_to_64x64_inverse_kernel,merge_32x32_to_64x64_inverse_kernel,static,MIX_AIC,1783586425207073.025	,131.123,8273.510000,20,40,YES,"""1,4087,32,64;1,4087,32,32;5;64,2""",FLOAT;FLOAT;INT64;INT64,ND;ND;ND;ND,"""1,4087,32,64""",DT_BF16,ND,0,124.4,4478400,10.872,0.087,54.072,0.435,13.29,0.107,71.793,0.577,34.629,0.278,0.003,124.289,8948804,8.716,0.07,42.129,0.339,43.857,0.353,26.578,0.214,0.003,94.873
2,4294967295,53,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425207205.248	,10.900,1.127000,40,0,NO,"""4087,32;2""",FLOAT;INT64,NCL;ND,"""32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.987,575043,0.201,0.025,1.661,0.208,2.29,0.287,0.912,0.114,0.108,0.000
2,4294967295,54,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425207335.271	,15.760,119.100000,40,0,NO,"""4087,32;2""",DT_BF16;INT64,NCL;ND,"""32,4087""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.362,890041,0.152,0.012,3.107,0.251,2.553,0.207,0.481,0.039,0.102,0.000
2,4294967295,55,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586425207988.764	,8.400,637.740000,40,0,NO,"""1,32,4087""",DT_BF16,NCL,"""1,32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.618,404494,0.051,0.009,0.167,0.03,0.871,0.155,0.757,0.135,0.228,0.000
2,4294967295,56,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425208070.185	,40.081,73.100000,40,0,NO,"""4087,32,64;3""",DT_BF16;INT64,NCHW;ND,"""32,4087,64""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.434,2479256,1.911,0.056,17.699,0.514,9.627,0.28,6.451,0.187,0.027,0.000
2,4294967295,57,46,aclnnRecomputeWUFwd_RecomputeWUFwd_RecomputeWUFwd,RecomputeWUFwd,dynamic,MIX_AIC,1783586425210409.092	,205.704,2298.669000,20,40,NO,"""1,32,4087,64;1,32,4087,128;1,32,4087;1,32,4087,64;1,32,4087;5;128""",DT_BF16;DT_BF16;FLOAT;DT_BF16;FLOAT;INT64;INT64,NCHW;NCHW;NCL;NCHW;NCL;ND;ND,"""8370176;16740352""",DT_BF16;DT_BF16,NCHW;NCHW,0,191.037,6877321,16.766,0.088,81.627,0.427,22.476,0.118,51.007,0.267,66.303,0.347,0.003,189.863,13670119,30.744,0.162,136.424,0.719,33.102,0.174,25.943,0.137,0.006,92.870
2,4294967295,58,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783586425211089.506	,19.140,474.796000,40,0,NO,"""1,32,64,64,128""",DT_BF16,NCDHW,"""1,32,64,64,128""",DT_BF16,NCDHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.722,1131949,9.18,0.584,1.365,0.087,0.001,0.0,10.21,0.649,0.021,0.000
2,4294967295,59,46,aclnnChunkGatedDeltaRuleFwdH_ChunkGatedDeltaRuleFwdH_ChunkGatedDeltaRuleFwdH,ChunkGatedDeltaRuleFwdH,dynamic,MIX_AIC,1783586425213746.359	,302.186,2637.610000,20,40,NO,"""1,32,4087,64;1,32,4087,64;1,32,4087,128;1,32,4087;5;128""",DT_BF16;DT_BF16;DT_BF16;FLOAT;INT64;INT64,NCHW;NCHW;NCHW;NCL;ND;ND,"""16777216;16740352;1""",DT_BF16;DT_BF16;DT_BF16,NCDHW;NCHW;ND,0,260.983,9395386,20.941,0.08,195.039,0.747,26.919,0.103,55.026,0.211,98.825,0.379,0.004,260.719,18771780,68.204,0.262,183.908,0.705,77.962,0.299,56.915,0.218,0.006,86.365
2,4294967295,60,46,aclnnChunkFwdO_ChunkFwdO_ChunkFwdO,ChunkFwdO,dynamic,MIX_AIC,1783586425215265.069	,234.185,1216.564000,20,40,NO,"""1,32,4087,64;1,32,4087,64;1,32,4087,128;1,32,64,64,128;1,32,4087;5;128""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;FLOAT;INT64;INT64,NCHW;NCHW;NCHW;NCDHW;NCL;ND;ND,"""16740352""",DT_BF16,NCHW,0,224.915,8096953,27.708,0.123,200.72,0.892,36.715,0.163,106.168,0.472,159.913,0.711,0.004,225.733,16252808,82.005,0.363,179.078,0.793,68.563,0.304,40.555,0.18,0.005,96.042
2,4294967295,61,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425215500.454	,12.180,1.315000,40,0,NO,"""32,4087;2""",FLOAT;INT64,NCL;ND,"""4087,32""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588,618365,0.114,0.013,1.371,0.16,1.65,0.192,0.828,0.096,0.191,0.000
2,4294967295,62,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425215512.674	,53.281,0.070000,40,0,NO,"""32,4087,128;3""",DT_BF16;INT64,NCHW;ND,"""4087,32,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.353,3121412,1.989,0.046,25.457,0.587,13.981,0.322,13.884,0.32,0.015,0.000
