Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,Pow_ee98c6628030785f610b924ab1557b31_high_performance_223010000,AI_VECTOR_CORE,46,72,480.469,1783586360211694.370	,1783586360212174.839	
2,Mul_ee98c6628030785f610b924ab1557b31_high_performance_223010000,AI_VECTOR_CORE,46,73,51.401,1783586360213864.533	,1783586360213915.934	
2,Mul_ee98c6628030785f610b924ab1557b31_high_performance_210010000,AI_VECTOR_CORE,46,74,110.422,1783586360214020.916	,1783586360214131.338	
2,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210010000,AI_VECTOR_CORE,46,75,27.800,1783586360214137.319	,1783586360214165.119	
2,Transpose_9a632dc5b6be9e1b4215e3cf2b1aff0d_high_performance_13,AI_VECTOR_CORE,46,76,12.240,1783586360214178.019	,1783586360214190.260	
2,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_13,AI_VECTOR_CORE,46,77,17.800,1783586360214208.260	,1783586360214226.060	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,AI_VECTOR_CORE,46,78,8.460,1783586360214249.241	,1783586360214257.701	
2,RecomputeWUFwd_db1266119f353de0ebc225d450c249d8_1,MIX_AIC,46,79,247.524,1783586360214299.102	,1783586360214546.627	
2,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_5,AI_VECTOR_CORE,46,80,59.281,1783586360214785.692	,1783586360214844.973	
2,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210010000,AI_VECTOR_CORE,46,81,34.720,1783586360214956.435	,1783586360214991.156	
2,ChunkGatedDeltaRuleFwdH_fc2a70c4a72e8f2b344fa13de449cc34_0,MIX_AIC,46,82,373.647,1783586360215194.460	,1783586360215568.107	
2,ChunkBwdDvLocal_fda67888b618e3ae2f51c5552b884d16_15381,MIX_AIC,46,83,358.247,1783586360218079.937	,1783586360218438.185	
2,ChunkGatedDeltaRuleBwdDhu_6385bd9ff5ccbed7a5b2a7dc19ca5f8a_1,MIX_AIC,46,84,576.511,1783586360219056.457	,1783586360219632.968	
2,ChunkBwdDqkwg_052dc5d24903c149b009b6261b0cca13_1,MIX_AIC,46,85,1086.481,1783586360221130.398	,1783586360222216.880	
2,PrepareWyReprBwdDa_fdc41affcdb66ce79b78e19c277ea4c3_1,MIX_AIC,46,86,429.648,1783586360222804.912	,1783586360223234.560	
2,PrepareWyReprBwdFull_5d2ce10e5e40e37109794a859af582e1_1,MIX_AIC,46,87,798.575,1783586360225000.376	,1783586360225798.952	
2,Transpose_9a632dc5b6be9e1b4215e3cf2b1aff0d_high_performance_13,AI_VECTOR_CORE,46,88,13.020,1783586360225800.132	,1783586360225813.152	
2,Transpose_9a632dc5b6be9e1b4215e3cf2b1aff0d_high_performance_13,AI_VECTOR_CORE,46,89,10.580,1783586360225813.172	,1783586360225823.752	
2,Transpose_9a632dc5b6be9e1b4215e3cf2b1aff0d_high_performance_13,AI_VECTOR_CORE,46,90,10.140,1783586360225823.772	,1783586360225833.912	
2,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210010000,AI_VECTOR_CORE,46,91,63.661,1783586360229774.211	,1783586360229837.872	
2,Add_ee98c6628030785f610b924ab1557b31_high_performance_210000000,AI_VECTOR_CORE,46,92,6.780,1783586360232039.356	,1783586360232046.136	
2,chunk_local_cumsum_scalar_kernel_1,AI_VECTOR_CORE,46,93,15.420,1783586364483929.589	,1783586364483945.009	
2,l2norm_bwd_kernel_0,AI_VECTOR_CORE,46,94,237.924,1783586368205396.904	,1783586368205634.829	
2,l2norm_bwd_kernel_0,AI_VECTOR_CORE,46,95,161.943,1783586368205639.829	,1783586368205801.772	
2,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,AI_VECTOR_CORE,46,96,8.200,1783586368206121.798	,1783586368206129.999	
2,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,AI_VECTOR_CORE,46,97,3.200,1783586368206223.860	,1783586368206227.061	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,98,25.780,1783586368206733.231	,1783586368206759.011	
2,IsFinite_b7bc55b48bdf94d74b955b3c42bf74f0_high_performance_2590,AI_VECTOR_CORE,46,99,58.641,1783586368206843.013	,1783586368206901.654	
